>Name>Categories>Price tax excluded>Price tax included>Description>Image URLs>Quantity>Available for order>Width>Height>Depth>Weight
35>Xiaomi Czajnik elektryczny Electric Glass Kettle EU Electric 2200 W - Czarny - 2200 W>Czajnik elektryczny>95.12>117.0>Czajnik, 1.7 litry, 2.2 kW>/var/www/html/images/7_11_0.jpg;/var/www/html/images/7_11_1.jpg>6>1>0.0>0.0>0.0>0.0
36>Russell Hobbs Czajnik elektryczny 21600-57 - kedel - 2200 W>Czajnik elektryczny>191.06>235.0>Kettle, 1.7 litry, 2200 W>/var/www/html/images/7_12_0.jpg;/var/www/html/images/7_12_1.jpg>3>1>0.0>0.0>0.0>0.0
37>Russell Hobbs Czajnik elektryczny Purity Kettle 22850-70 - Czarny - 2200 W>Czajnik elektryczny>141.46>174.0>Czajnik, 1 litr, 2.2 kW, akcenty (stal nierdzewna)>/var/www/html/images/7_13_0.jpg;/var/www/html/images/7_13_1.jpg>6>1>0.0>0.0>0.0>0.0
38>Russell Hobbs Czajnik elektryczny Colours Plus 24994-70 - Kremowy - 2400 W>Czajnik elektryczny>169.11>208.01>Czajnik, 1 litr, 2.4 kW, krem>/var/www/html/images/7_14_0.jpg;/var/www/html/images/7_14_1.jpg>4>1>0.0>0.0>0.0>0.0
39>Russell Hobbs Czajnik elektryczny Clarity - 2200 W>Czajnik elektryczny>221.95>273.0>Czajnik, 1 litr, 2.2 kW>/var/www/html/images/7_15_0.jpg;/var/www/html/images/7_15_1.jpg>10>1>0.0>0.0>0.0>0.0
40>Bosch Czajnik elektryczny Styline TWK8611P - Biały / antracyt - 2400 W>Czajnik elektryczny>246.34>303.0>Czajnik elektryczny, wybór temperatury 70, 80, 90 lub 100 stopni, funkcja keepWarm, 1,5 L, biały / stal>/var/www/html/images/7_16_0.jpg;/var/www/html/images/7_16_1.jpg>6>1>0.0>1.86>0.0>1.86
41>Russell Hobbs Czajnik elektryczny Rapid Boil Kettle Honey Comb - White 26050-70 - Biały - 2400 W>Czajnik elektryczny>151.22>186.0>Czajnik, 1.7 litry, 2.4 kW, biały>/var/www/html/images/7_17_0.jpg;/var/www/html/images/7_17_1.jpg>10>0>0.0>0.0>0.0>0.0
42>Kenwood Czajnik elektryczny Electric Kettle - Biały - 2200 W>Czajnik elektryczny>317.07>390.0>Kettle, 1 litr, 2200 W, biały>/var/www/html/images/7_18_0.jpg;/var/www/html/images/7_18_1.jpg>4>1>0.0>0.0>0.0>0.0
43>Russell Hobbs Czajnik elektryczny Quiet Kettle 26300-70 - Szary - 2400 W>Czajnik elektryczny>151.22>186.0>• Quiet boil technology• Brushed stainless steel with polished accents• Internal blue illumination during boil• Blue light strip illuminates during boil• 2400 watt• 1.7l capacity• Perfect pour*• Rapid boil zone marker• 360° base with cord storage• 61 cm cordEnjoy peace and quiet with every boil from our Quietest Kettle. The Dual Water Windows with Stunning Internal Blue Illumination, let you fill up the exact amount of water you need and boil in style. Its Brushed Stainless Steel with Polished Accents give this kettle a premium appearance, whilst its Push to Open Lid and Perfect Pour Spout, make filling and pouring from your kettle effortless.>/var/www/html/images/7_19_0.jpg;/var/www/html/images/7_19_1.jpg>2>1>0.0>0.0>0.0>0.0
44>Melitta Czajnik elektryczny Look Aqua 2.0 Black - Czarny - 2200 W>Czajnik elektryczny>151.22>186.0>Czajnik elektryczny, 1,7L, 2200 watów, stacja podstawy 360°, funkcja utrzymywania ciepła, czarny Prawdziwy przyciągacz wzroku w każdej kuchni! Szukasz nowoczesnego i niezawodnego czajnika elektrycznego do codziennego użytku? Nie musisz szukać dalej! Look® Aqua to prawdziwa przyjemność dla oka dzięki swojemu atrakcyjnemu designowi i wysokiej jakości elementom ze stali nierdzewnej. Inne ważne cechy: Bezprzewodowe połączenie z podstawką 360 ° , obsługa jedną ręką , oświetlona skala czytelna z obu stron. Look® Aqua sprawia że podgrzewanie wody to prawdziwa przyjemność!>/var/www/html/images/7_20_0.jpg>5>1>0.0>0.0>0.0>0.0
45>Bosch Czajnik elektryczny TWK7604 - Fioletowy - 2200 W>Czajnik elektryczny>111.38>137.0>Kettle, 1.7 litry, 2200 W, cranberry red>/var/www/html/images/7_21_0.jpg;/var/www/html/images/7_21_1.jpg>4>1>0.0>0.0>0.0>0.0
46>Russell Hobbs Czajnik elektryczny Structure Kettle - Gloss black with stainless steel accents - 2400 W>Czajnik elektryczny>158.54>195.0>Czajnik, 1.7 litry, 2.4 kW, gloss black with stainless steel accents>/var/www/html/images/7_22_0.jpg;/var/www/html/images/7_22_1.jpg>1>1>0.0>0.0>0.0>0.0
47>Russell Hobbs Czajnik elektryczny Luna 24280-70 - Miedziano-szary - 2400 W>Czajnik elektryczny>209.76>258.0>Czajnik, 1.7 litry, 2.4 kW, miedź/szary>/var/www/html/images/7_23_0.jpg;/var/www/html/images/7_23_1.jpg>7>1>0.0>0.0>0.0>0.0
48>Russell Hobbs Czajnik elektryczny Textures Plus 22591-70 - Czarny - 2400 W>Czajnik elektryczny>113.01>139.0>Kettle, 1.7 litry, 2400 W, wysoki połysk / matowa czerń>/var/www/html/images/7_24_0.jpg>6>1>0.0>0.0>0.0>0.0
49>Russell Hobbs Czajnik elektryczny Colours Plus 20412-70 - Czerwony - 2400 W>Czajnik elektryczny>134.96>166.0>Kettle, 1.7 litry, 2400 W, flame red>/var/www/html/images/7_25_0.jpg;/var/www/html/images/7_25_1.jpg>9>1>0.0>0.0>0.0>0.0
50>Frandsen GRACE PENDANT Ø21 - GREEN>Dekoracje>243.09>299.0>Okrągłe krzywe i ostre linie. Dzięki przyciemnionemu szkłu, kolorowy wygląd GRACE jest gotowy, by zmierzyć się z wiecznym bezpiecznym czarno-białym stylem domu. Buntownicza postawa kontynuuje swawolnie, gdy ręcznie dmuchane szklane klosze są cięte asymetrycznie u podstawy. Efekt jest kobiecy, stylowy i inny. GRACE rozprasza delikatne światło i pokazuje, że można łatwo zmienić dekorację domu za pomocą prostego dotyku. Kinkiet GRACE jest piękny nad stołem jadalnym - a w zależności od długości stołu wyrazistość staje się tylko piękniejsza im więcej wiszących lamp powiesz nad stołem. Może być również zawieszony obok ulubionej fotela lub sofy.Projektant: Toni RieŹródło światła: żarówki nie są dołączone do lampy przy zakupie. Należy je kupić osobno. Polecamy używanie żarówek o pięknych efektach dekoracyjnych np.: MEGA Edison Globe: 2,5 W LED (ø12,5 x H17,5 cm).Gniazdo: E27 max 40 wat.>/var/www/html/images/8_1_0.jpg;/var/www/html/images/8_1_1.jpg>3>1>0.0>0.0>0.0>0.0
51>TFA MULTI-COLOR>Dekoracje>199.19>245.0>Budzik, prostokątny, elektroniczny, komputer stacjonarny, czarny>/var/www/html/images/8_2_0.jpg;/var/www/html/images/8_2_1.jpg>5>1>0.0>0.0>0.0>0.0
52>Frandsen BALL SINGLE FLOOR LAMP - Glossy red>Dekoracje>665.85>819.0>Lampa podłogowa Ball single to stylowa i prosta lampa podłogowa, która może być umieszczona w wielu różnych przestrzeniach.Lampa podłogowa jest dostępna w różnej palecie kolorów, aby pasować zarówno do bardziej stonowanego stylu, jak i kolorowej dekoracji wnętrz.Głowica lampy podłogowej Ball single może być skierowana w dowolny sposób, zapewniając funkcjonalność i użyteczność lampy zarówno obok łóżka, w czytelniczym rogu lub w salonie.Materiały: Metal Plated. 1380x250 cm. E14 max. 25W. Włącznik nożny na kablu>/var/www/html/images/8_3_0.jpg>4>1>0.0>0.0>0.0>0.0
53>Donkey Lucky Cat Maneki-Neko - Pink>Dekoracje>102.44>126.0>"Kot ciągle machający - Maneki-Neko, zwany również ""modlącym się kotem powitalnym"" - to powszechnie znana postać w Japonii, gdzie uważa się, że przynosi on szczęście właścicielowi. Więc z całym najlepszym szczęściem możesz bezpiecznie urządzić swój dom jednym z tych pięknych kotów-szczęścia.Różowy kolor symbolizuje miłość i romantyzmWymiary: 15 x 10,5 cmDostarczane bez baterii">/var/www/html/images/8_4_0.jpg>2>1>0.0>0.0>0.0>0.0
54>Frandsen AIR PENDANT 22 cm>Dekoracje>652.85>803.01>Powietrze to święto nieperfekcji. Zainspirowana pękniętymi bańkami, które naturalnie mają tendencję do przylegania do siebie, najnowsza lampa wisząca z szkła FRANDSEN, Air, ma charakterystyczny uroczy i organiczny kształt. Abażur składa się z dwóch dmuchanych bąbelków ze szkła o nieregularnej grubości ułożonych pozornie losowo. Biało-opalowe szkło w połączeniu z asymetrycznymi liniami tworzy miękkie i zaokrąglone światło, które wypełnia całe pomieszczenie, a nie tylko oświetla pojedynczą powierzchnię. Dzięki wyjściu światła na 360° lampa wisząca Air ma dodatkowy efekt powiększenia pomieszczenia.Materiały: białe opalowe szkło. E27 max 25W. 22 CM. 1,9 kg.>/var/www/html/images/8_5_0.jpg;/var/www/html/images/8_5_1.jpg>10>1>0.0>0.0>0.0>0.0
55>Frandsen AIR>Dekoracje>894.31>1100.0>Air' to święto nieperfekcji. Zainspirowana pękniętymi bańkami, które naturalnie mają tendencję do przylegania do siebie, najnowsza lampa wisząca z dmuchanego szkła FRANDSEN - 'Air', ma charakterystyczny uroczy i organiczny kształt. Abażur składa się z dwóch dmuchanych bańek o nieregularnej grubości ułożonych pozornie losowo. Biało-opalowe szkło w połączeniu z asymetrycznymi liniami tworzy miękkie, zaokrąglone światło, które wypełnia całe pomieszczenie, a nie tylko oświetla pojedynczą powierzchnię. Dzięki wyjściu światła na 360° lampa wisząca 'Air' ma dodatkowy efekt powiększenia pomieszczenia.Materiały: białe opalowe szkło. E27 max 25W. 28 CM. 2,3 kg.>/var/www/html/images/8_6_0.jpg;/var/www/html/images/8_6_1.jpg>6>1>0.0>0.0>0.0>0.0
56>Frandsen AIR PENDANT 34 CM>Dekoracje>1205.69>1483.0>Air' to święto nieperfekcji. Zainspirowana pękniętymi bańkami, które naturalnie mają skłonność do przylegania do siebie, najnowsza lampa wisząca z szkła od FRANDSEN - 'Air', ma charakterystyczny uroczy i organiczny kształt. Abażur składa się z dwóch dmuchanych bańek ze szkła o nieregularnej grubości ułożonych pozornie losowo. Białe opalowe szkło w połączeniu z asymetrycznymi liniami tworzy miękkie, zaokrąglone światło, które wypełnia całe pomieszczenie, a nie tylko oświetla pojedynczą powierzchnię. Dzięki wyjściu światła na 360° lampa wisząca 'Air' ma dodatkowy efekt powiększenia pomieszczenia.Materiały: białe opalowe szkło. E27 max 25W. 34 CM. 3,5 kg.>/var/www/html/images/8_7_0.jpg;/var/www/html/images/8_7_1.jpg>2>1>0.0>0.0>0.0>0.0
57>"Hama ""Black Line Plus"" - weather station">Dekoracje>204.88>252.0>Stacja pogodowa, czarny>/var/www/html/images/8_8_0.jpg;/var/www/html/images/8_8_1.jpg>4>1>0.0>0.0>0.0>0.0
58>Frandsen BALL WALL LAMP - MATT WHITE>Dekoracje>210.57>259.0>Ball' to duński klasyk designu, który można było zobaczyć w wielu domach i instytucjach podczas lat 70-tych. Ścienna lampa 'Ball' to funkcjonalna i stylowa lampa. Może być umieszczona w różnych miejscach, od łóżka po kącik do czytania, łazienkę lub gdziekolwiek potrzebne jest dobre światło.Głowica lampy jest przymocowana za pomocą magnesu i może być ustawiana oraz przesuwana, aby zapewnić odpowiednie skierowanie światła.Magnetyczna lampa ścienna matowa biała D15 cm x ø12 cm>/var/www/html/images/8_9_0.jpg>8>0>0.0>0.0>0.0>0.0
59>DENVER WS-540 - weather station>Dekoracje>100.81>124.0>Stacja pogodowa, czarny>/var/www/html/images/8_10_0.jpg;/var/www/html/images/8_10_1.jpg>3>1>15.9>0.53>2.3>0.53
60>TFA>Dekoracje>119.51>147.0>Budzik, prostokątny, elektroniczny, komputer stacjonarny, czarny>/var/www/html/images/8_11_0.jpg;/var/www/html/images/8_11_1.jpg>5>1>0.0>0.0>0.0>0.0
61>Braun Reflex BC12>Dekoracje>143.09>176.0>Budzik, okrągły, kwarc, komputer stacjonarny, czarny>/var/www/html/images/8_12_0.jpg;/var/www/html/images/8_12_1.jpg>5>1>0.0>0.0>0.0>0.0
62>Hama Premium - weather station>Dekoracje>199.19>245.0>Stacja pogodowa, czarny>/var/www/html/images/8_13_0.jpg;/var/www/html/images/8_13_1.jpg>7>1>0.0>0.0>0.0>0.0
63>TFA>Dekoracje>145.53>179.0>Zegar, kwarc, do montażu na ścianie, 30.5 cm, biały, srebrny>/var/www/html/images/8_14_0.jpg;/var/www/html/images/8_14_1.jpg>4>1>0.0>0.844>4.3>0.844
64>Frandsen GRACE PENDANT Ø30 - SMOKE>Dekoracje>324.39>399.0>Krągłe krzywe i ostre linie. Dzięki przyciemnionemu szkłu, kolorowy wygląd GRACE jest gotowy, by zmierzyć się z wiecznym bezpiecznym czarno-białym stylem domu. Buntownicza postawa kontynuuje swawolnie, gdy ręcznie dmuchane szklane klosze są asymetrycznie przycięte u podstawy. Efekt jest kobiecy, stylowy i inny. GRACE rozprasza delikatne światło i pokazuje, że można łatwo zmienić wystrój domu za pomocą prostego dotyku. Kinkiet GRACE pięknie prezentuje się nad stołem jadalnym - a w zależności od długości stołu, wyrazistość wzrasta im więcej wiszących lamp zostanie użytych nad stołem. Może być również zawieszony obok ulubionej fotela lub sofy.Projektant: Toni RieŹródło światła: żarówki nie są dołączone do lampy przy zakupie; należy je kupić osobno. Polecamy stosowanie żarówek o pięknych efektach dekoracyjnych np.: MEGA Edison Globe: 2,5 W LED (ø12,5 x H17 ,5 cm).Gniazdo: E27 max 40 wat.>/var/www/html/images/8_15_0.jpg;/var/www/html/images/8_15_1.jpg>7>1>0.0>0.0>0.0>0.0
65>Lexibook Spider-Man - alarm clock - electronic - desktop>Dekoracje>125.2>154.0>Budzik, elektroniczny, komputer stacjonarny>/var/www/html/images/8_16_0.jpg;/var/www/html/images/8_16_1.jpg>6>1>0.0>0.0>0.0>0.0
66>TFA>Dekoracje>126.83>156.0>Budzik, prostokątny, elektroniczny, komputer stacjonarny, czarny, srebrny>/var/www/html/images/8_17_0.jpg;/var/www/html/images/8_17_1.jpg>8>1>0.0>0.0>0.0>0.0
67>Frandsen BALL WALL LAMP - MATT TERRACOTTA RED>Dekoracje>230.08>283.0>Lampa ścienna Ball to funkcjonalna i stylowa lampa, która jest klasycznym projektem duńskim z lat 70-tych. Można ją umieścić w różnych miejscach, takich jak przy łóżku, w kąciku do czytania, w łazience lub gdziekolwiek potrzebne jest dobre światło. Głowica lampy jest przymocowana za pomocą magnesu i można ją ustawiać oraz przesuwać, aby skierować światło we właściwym kierunku. Lampa Magnetyczna na ścianę ma matowy czerwony odcień terakoty. Wymiary: D15 cm x ø12 cm>/var/www/html/images/8_18_0.jpg>10>1>0.0>0.0>0.0>0.0
68>Donkey Lucky Cat Maneki-Neko - Blue>Dekoracje>103.25>127.0>"Kot ciągle machający - Maneki-Neko, zwany również ""modlącym się kotem powitalnym"" - to powszechnie znana postać w Japonii, gdzie uważa się, że przynosi on szczęście właścicielowi. Więc z całym najlepszym szczęściem możesz bezpiecznie urządzić swój dom jednym z tych pięknych kotów-szczęścia.Kolor niebieski symbolizuje inteligencję i sukces akademickiWymiary: 15 x 10,5 cmDostarczane bez baterii">/var/www/html/images/8_19_0.jpg>6>1>0.0>0.0>0.0>0.0
69>Donkey Lucky Cat Maneki-Neko - Galaxy>Dekoracje>102.44>126.0>"Kot nieustannie machający - Maneki-Neko, zwany również ""modlącym się kotem powitalnym"" - to powszechnie znana postać w Japonii, gdzie uważa się, że przynosi on szczęście właścicielowi. Więc z całym najlepszym szczęściem możesz bezpiecznie urządzić swój dom jednym z tych pięknych kotów-szczęścia.Kolor galaktyki symbolizuje medytację i jednośćRozmiar: 15 x 10,5 cmDostarczane bez baterii">/var/www/html/images/8_20_0.jpg>3>1>0.0>0.0>0.0>0.0
70>TFA Homtime>Dekoracje>151.22>186.0>Budzik, elektroniczny, komputer stacjonarny, czarny>/var/www/html/images/8_21_0.jpg;/var/www/html/images/8_21_1.jpg>8>1>10.3>0.257>9.0>0.257
71>Technoline Techno Line Geneva DGW>Dekoracje>82.11>101.0>Budzik, kwarc, komputer stacjonarny, metalik>/var/www/html/images/8_22_0.jpg;/var/www/html/images/8_22_1.jpg>5>1>0.0>0.0>0.0>0.0
